1704259260000,45225.39000000,45241.15000000,45225.38000000,45241.15000000,7.49456000,1704259319999,339002.76821430,430,5.39167000,243885.64650180,0
1704259320000,45241.14000000,45259.47000000,45241.14000000,45259.47000000,12.99682000,1704259379999,588118.19570230,439,11.56072000,523124.20093930,0
1704259380000,45259.46000000,45259.47000000,45253.53000000,45253.54000000,7.70456000,1704259439999,348687.43732440,415,2.89712000,131116.62867880,0
1704259440000,45253.53000000,45253.54000000,45253.53000000,45253.54000000,5.69638000,1704259499999,257781.34756930,287,4.43479000,200689.94665660,0
1704259500000,45253.53000000,45253.58000000,45253.53000000,45253.57000000,3.74685000,1704259559999,169558.26913030,287,2.45286000,111000.63155160,0
1704259560000,45253.57000000,45268.63000000,45253.57000000,45268.62000000,7.45625000,1704259619999,337450.39639100,524,5.03007000,227652.52223430,0
1704259620000,45268.62000000,45279.99000000,45268.62000000,45279.99000000,17.37222000,1704259679999,786522.60378860,625,10.57096000,478584.80246670,0
1704259680000,45279.98000000,45290.88000000,45279.98000000,45280.00000000,13.79024000,1704259739999,624492.14464690,632,7.75935000,351366.10881970,0
1704259740000,45280.01000000,45289.06000000,45280.00000000,45289.06000000,8.39724000,1704259799999,380263.16996010,455,4.62116000,209262.68645950,0
1704259800000,45289.06000000,45293.05000000,45227.78000000,45227.78000000,20.95349000,1704259859999,948668.84926440,1295,3.90516000,176847.09485880,0
1704259860000,45227.78000000,45286.85000000,45227.78000000,45274.92000000,27.63373000,1704259919999,1250684.19559180,853,19.33339000,874971.66394260,0
1704259920000,45274.92000000,45283.10000000,45274.91000000,45281.20000000,11.68849000,1704259979999,529257.41231040,374,7.64918000,346349.45834820,0
1704259980000,45281.20000000,45281.21000000,45263.19000000,45274.76000000,13.23145000,1704260039999,599076.26285850,530,6.25491000,283208.47463990,0
1704260040000,45274.76000000,45287.42000000,45274.76000000,45279.35000000,14.46929000,1704260099999,655210.92059350,508,9.77597000,442672.80223800,0
1704260100000,45279.35000000,45287.03000000,45269.29000000,45269.34000000,14.93577000,1704260159999,676262.65867840,764,7.51532000,340282.28781930,0
1704260160000,45269.33000000,45286.01000000,45269.33000000,45286.00000000,11.13228000,1704260219999,504022.75113290,736,8.24261000,373190.15353090,0
1704260220000,45286.00000000,45286.01000000,45285.14000000,45285.15000000,4.76300000,1704260279999,215696.23505340,395,2.86252000,129631.27144720,0
1704260280000,45285.14000000,45285.15000000,45281.53000000,45281.53000000,10.75155000,1704260339999,486855.58832760,407,1.13315000,51311.47033460,0
1704260340000,45281.54000000,45281.54000000,45263.27000000,45263.27000000,11.91234000,1704260399999,539304.43113150,506,2.00251000,90653.34911360,0
1704260400000,45263.27000000,45279.35000000,45263.27000000,45273.11000000,9.33627000,1704260459999,422670.23273350,565,6.38861000,289219.23369620,0
1704260460000,45273.11000000,45294.11000000,45273.11000000,45294.10000000,14.09389000,1704260519999,638196.02566100,505,12.94135000,586005.06138160,0
1704260520000,45294.10000000,45294.11000000,45263.52000000,45263.52000000,23.13978000,1704260579999,1047738.53399830,623,2.52504000,114327.34956870,0
1704260580000,45263.52000000,45263.53000000,45250.00000000,45250.01000000,9.54406000,1704260639999,431950.26092670,506,2.03750000,92212.93368230,0
1704260640000,45250.00000000,45250.01000000,45240.95000000,45240.95000000,6.21463000,1704260699999,281186.84424890,466,1.08937000,49293.03246630,0
1704260700000,45240.95000000,45240.96000000,45211.61000000,45211.62000000,13.22129000,1704260759999,598038.62100390,695,1.22371000,55344.58761980,0
1704260760000,45211.61000000,45231.00000000,45198.15000000,45231.00000000,22.02773000,1704260819999,995817.41945430,875,9.45793000,427571.50907460,0
1704260820000,45231.00000000,45246.39000000,45226.77000000,45246.39000000,11.10832000,1704260879999,502490.53800790,636,8.29986000,375447.01995380,0
1704260880000,45246.38000000,45269.94000000,45246.38000000,45269.94000000,5.71576000,1704260939999,258710.27839470,558,4.81947000,218138.85209350,0
1704260940000,45269.94000000,45269.94000000,45231.49000000,45231.50000000,22.55688000,1704260999999,1020848.81214300,921,1.35701000,61403.70873830,0
1704261000000,45231.50000000,45233.74000000,45198.59000000,45233.73000000,19.30526000,1704261059999,872904.59039230,1016,10.01922000,452987.01590110,0
1704261060000,45233.74000000,45233.74000000,45206.79000000,45221.77000000,8.84917000,1704261119999,400158.06820940,1149,3.39837000,153678.90509910,0
1704261120000,45221.77000000,45221.77000000,45206.14000000,45212.22000000,19.75788000,1704261179999,893291.36610860,906,10.76950000,486870.82665170,0
1704261180000,45212.23000000,45221.77000000,45211.10000000,45219.07000000,12.71139000,1704261239999,574730.15541530,588,10.14265000,458585.40173390,0
1704261240000,45219.06000000,45219.07000000,45211.42000000,45212.16000000,16.19492000,1704261299999,732230.37776350,455,1.41763000,64095.32208180,0
